SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
23,05:47:27,2025-10-07,g34p_dark,mrk,,17,,,-0.020141,2.922396,-0.020281,-0.197872,2.058178,2.063128,2.920126,0.861948,22.713226,22.658735,32.148029,0.441786,7.500000,PSF-00438_20251007054727_8b1,83.913445,366.477020,0.771027,0.000000,0.000000,0.000000,0.5,0.80,0.009155,1.000000,66.76,66.92,24.48,23.58,23.58,90.83,156.8,156.9,-0.1,0,4.075,05:44:08,2025-10-07,0.05,1,0.001,-0.010,-0.087,-1.898,11.932,53.095,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489737,2.503877,1.656220,0.938498,0.278410,-0.009746,0.237410,0.107328,83.913445,0.000238,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007054727_8b1,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
24,05:48:35,2025-10-07,g34p_dark,mrk,,19,,,0.010450,2.921835,0.010412,0.171692,2.074255,2.069959,3.525908,1.451653,22.787624,22.834919,38.815773,0.441786,7.500000,PSF-00438_20251007054835_603,85.270287,388.908508,0.780745,0.000000,0.000000,0.000000,0.5,0.80,0.008401,1.000000,67.15,67.02,24.51,26.75,26.75,90.84,156.7,156.6,0.1,0,4.073,05:44:08,2025-10-07,0.05,1,-0.009,-0.033,-0.080,10.628,61.847,48.839,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489853,2.504384,1.655632,0.937666,0.278063,0.026049,0.244135,0.107325,85.270287,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007054835_603,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
25,05:49:18,2025-10-07,g34p_dark,mrk,,31,,,-0.020992,2.922226,-0.021144,-0.270012,2.056449,2.063205,3.183078,1.126629,22.712017,22.637646,35.039719,0.441786,7.500000,PSF-00438_20251007054918_080,114.862915,604.208008,0.809895,0.000000,0.000000,0.000000,0.5,0.80,0.009101,1.000000,66.50,66.72,24.53,25.02,25.02,90.84,156.8,156.4,0.2,0,4.072,05:44:08,2025-10-07,0.05,1,0.002,0.001,0.027,-1.942,61.090,80.087,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489462,2.503525,1.656042,0.937310,0.277841,0.005931,0.248243,0.107326,115.014557,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007054918_080,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
26,05:50:07,2025-10-07,g34p_dark,mrk,,26,,,0.033127,2.922454,0.032756,0.406069,2.075706,2.065550,3.169299,1.093593,22.738710,22.850510,34.889385,0.441786,7.500000,PSF-00438_20251007055007_0e9,82.619186,333.889618,0.752555,0.000000,0.000000,0.000000,0.5,0.80,0.008696,1.000000,67.05,66.72,24.55,24.95,24.95,90.84,156.8,-11.5,107.3,0,4.071,05:44:08,2025-10-07,0.05,1,0.003,0.039,0.074,65.093,48.473,24.171,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489461,2.504235,1.656280,0.580817,0.277638,0.004893,0.252907,0.107327,82.619186,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007055007_0e9,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
27,05:52:06,2025-10-07,g34p_dark,mrk,,00S-P1-C4-PAHA-1-2,18443,,0.192200,2.921969,0.180338,1.610112,2.123555,2.083289,2.912167,0.788612,22.932350,23.375582,32.056435,0.441786,7.500000,PSF-00438_20251007055206_899,62.186836,235.236526,0.735641,0.000000,0.000000,0.000000,0.5,0.80,0.051785,1.000000,68.41,67.12,24.60,23.53,23.53,90.85,156.7,-18.2,111.6,0,4.068,05:44:08,2025-10-07,0.05,1,0.002,0.031,0.067,-0.708,3.252,36.248,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489963,2.506002,1.655773,0.569107,0.277153,-0.011542,0.264186,0.107459,62.186836,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007055206_899,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
28,05:53:24,2025-10-07,g34p_dark,mrk,,00S-P1-C3-PATR-1-6,41286,,-0.034178,2.922850,-0.034582,-0.341455,2.059055,2.067594,2.931380,0.872325,22.759827,22.665829,32.268280,0.441786,7.500000,PSF-00438_20251007055324_bd4,124.901176,578.985901,0.784276,0.000000,0.000000,0.000000,0.5,0.80,0.008564,1.000000,66.22,66.50,24.63,23.64,23.64,90.84,156.8,156.6,0.2,0,4.066,05:44:08,2025-10-07,0.05,1,-0.011,0.024,0.100,22.603,11.554,5.368,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489155,2.503141,1.656696,0.937812,0.276835,-0.010647,0.271399,0.107326,125.725868,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007055324_bd4,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
29,05:54:33,2025-10-07,g34p_dark,mrk,,00S-P1-C4-PAVI-1-1,18593,,-0.046224,2.922788,-0.046967,-0.391124,2.053872,2.063654,2.790241,0.736369,22.715963,22.608280,30.713961,0.441786,7.500000,PSF-00438_20251007055433_eda,88.071945,396.354309,0.777795,0.000000,0.000000,0.000000,0.5,0.80,0.007380,1.000000,65.97,66.28,24.65,22.83,22.83,90.85,156.8,156.3,0.4,0,4.063,05:44:08,2025-10-07,0.05,1,0.025,0.032,0.024,12.498,81.117,40.302,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488873,2.502805,1.656631,0.936946,0.276592,-0.020014,0.277715,0.107322,88.071945,0.000238,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007055433_eda,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
30,05:55:27,2025-10-07,g34p_dark,mrk,,00S-P1-C4-PAAN-1-3,28015,,0.020585,2.922470,0.020441,0.377206,2.083855,2.074421,3.706910,1.623055,22.833599,22.937441,40.802757,0.441786,7.500000,PSF-00438_20251007055527_16c,127.501488,399.247162,0.680645,0.000000,0.000000,0.000000,0.5,0.80,0.006783,1.000000,66.77,66.47,24.69,27.60,27.60,90.85,156.8,24.3,84.5,0,4.063,05:54:45,2025-10-07,0.11,1,-0.005,-0.053,0.001,109.222,54.767,27.411,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489104,2.503758,1.656297,0.645567,0.276150,0.034040,0.282514,0.107323,127.501488,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007055527_16c,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
31,05:56:03,2025-10-07,g34p_dark,mrk,,23,,,-0.008926,2.921871,-0.008953,-0.091831,2.069391,2.071689,2.975339,0.905949,22.803963,22.778666,32.750835,0.441786,7.500000,PSF-00438_20251007055603_633,114.730957,589.509827,0.805379,0.000000,0.000000,0.000000,0.5,0.80,0.007386,1.000000,66.27,66.35,24.70,23.89,23.89,90.85,156.7,155.5,0.8,0,4.062,05:54:45,2025-10-07,0.11,1,0.005,0.014,0.028,8.312,5.439,75.143,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488942,2.503105,1.655669,0.935027,0.276050,-0.008678,0.285715,0.107322,116.291283,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007055603_633,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
32,05:59:01,2025-10-07,g34p_dark,mrk,,105,,,0.010099,2.922199,0.010065,0.118892,2.061950,2.058975,3.104571,1.042621,22.664705,22.697451,34.174366,0.441786,7.500000,PSF-00438_20251007055901_37f,77.697517,340.168121,0.771591,0.000000,0.000000,0.000000,0.5,0.80,0.025971,1.000000,66.13,66.04,24.67,24.60,24.60,90.85,156.8,-15.2,109.7,0,4.058,05:54:45,2025-10-07,0.11,1,-0.003,-0.002,-0.011,-54.386,37.091,18.174,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488549,2.502929,1.656014,0.574422,0.276324,-0.000388,0.301209,0.107377,77.697517,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007055901_37f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
33,05:59:30,2025-10-07,g34p_dark,mrk,,127,,,-0.016845,2.922345,-0.016943,-0.146563,2.070763,2.074430,2.835426,0.764663,22.833942,22.793585,31.210482,0.441786,7.500000,PSF-00438_20251007055930_ba9,158.248550,656.770325,0.759050,0.000000,0.000000,0.000000,0.5,0.80,0.008771,1.000000,66.42,66.53,24.67,23.09,23.09,90.85,156.8,156.6,0.1,0,4.056,05:54:45,2025-10-07,0.11,1,-0.040,-0.047,-9999.000,89.976,113.644,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489191,2.503299,1.656166,0.937670,0.276327,-0.017334,0.303619,0.107327,158.248550,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007055930_ba9,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
34,06:00:17,2025-10-07,g34p_dark,mrk,,108,,,-0.068021,2.922605,-0.069642,-0.863957,2.023813,2.045432,3.118900,1.095087,22.515930,22.277952,34.332573,0.441786,7.500000,PSF-00438_20251007060017_1df,87.742928,378.405701,0.768125,0.000000,0.000000,0.000000,0.5,0.80,0.007410,1.000000,64.92,65.61,24.67,24.68,24.68,90.84,156.8,11.0,93.0,0,4.056,05:54:45,2025-10-07,0.11,1,-0.003,0.020,-9999.000,75.222,36.830,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488000,2.501347,1.656439,0.620805,0.276350,0.000512,0.307535,0.107323,88.065865,0.000238,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007060017_1df,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
35,06:01:12,2025-10-07,g34p_dark,mrk,,122,,,-0.012040,2.923360,-0.012089,-0.162437,2.042394,2.046455,3.227583,1.185189,22.527262,22.482555,35.529045,0.441786,7.500000,PSF-00438_20251007060112_a10,77.269791,296.203125,0.739132,0.000000,0.000000,0.000000,0.5,0.80,0.009599,1.000000,65.53,65.66,24.66,25.25,25.25,90.84,156.9,-16.3,110.4,0,4.055,05:54:45,2025-10-07,0.11,1,-0.007,-0.007,0.058,-22.383,54.289,25.081,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488071,2.502152,1.657233,0.572372,0.276408,0.007111,0.312064,0.107330,77.269791,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007060112_a10,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
36,06:01:58,2025-10-07,g34p_dark,mrk,,102,,,-0.011373,2.922131,-0.011418,-0.145739,2.049330,2.052977,3.175549,1.126219,22.598742,22.558594,34.955780,0.441786,7.500000,PSF-00438_20251007060158_889,134.484177,587.981689,0.771278,0.000000,0.000000,0.000000,0.5,0.80,0.010139,1.000000,65.78,65.89,24.66,24.98,24.98,90.84,156.8,156.7,0.0,0,4.053,05:54:45,2025-10-07,0.11,1,-0.005,-0.006,-0.014,-69.612,12.735,70.573,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488367,2.502468,1.655942,0.938093,0.276461,0.004054,0.315853,0.107331,134.484177,0.000238,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007060158_889,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
37,06:02:25,2025-10-07,g34p_dark,mrk,,103,,,-0.014480,2.922165,-0.014552,-0.119636,2.044073,2.047067,2.771140,0.727067,22.534056,22.501099,30.504633,0.441786,7.500000,PSF-00438_20251007060225_79e,122.007965,639.577759,0.809237,0.000000,0.000000,0.000000,0.5,0.80,0.009480,1.000000,65.61,65.71,24.66,22.71,22.71,90.84,156.8,156.7,0.0,0,4.053,05:54:45,2025-10-07,0.11,1,-0.008,-0.021,0.012,-22.995,97.337,48.386,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488128,2.502255,1.655978,0.938005,0.276474,-0.021393,0.317958,0.107327,122.007965,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007060225_79e,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
38,06:03:28,2025-10-07,g34p_dark,mrk,,121,,,0.020659,2.921960,0.020514,0.278781,2.063880,2.056903,3.262353,1.198473,22.640528,22.717323,35.909023,0.441786,7.500000,PSF-00438_20251007060328_3b6,93.680618,392.083527,0.761070,0.000000,0.000000,0.000000,0.5,0.80,0.008553,1.000000,66.30,66.08,24.64,25.43,25.43,90.85,156.7,-9.7,106.2,0,4.051,05:54:45,2025-10-07,0.11,1,0.012,0.023,0.018,83.827,41.868,20.368,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488613,2.503161,1.655763,0.583904,0.276633,0.009405,0.322984,0.107326,93.680618,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007060328_3b6,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
39,06:04:16,2025-10-07,g34p_dark,mrk,,128,,,-0.005038,2.921101,-0.005047,-0.054724,2.049099,2.050470,3.006723,0.957624,22.570894,22.555807,33.097015,0.441786,7.500000,PSF-00438_20251007060416_2a7,121.270180,605.481506,0.799713,0.000000,0.000000,0.000000,0.5,0.80,0.007079,1.000000,65.88,65.92,24.63,24.07,24.07,90.85,156.6,156.6,-0.0,0,4.050,05:54:45,2025-10-07,0.11,1,-0.007,0.031,0.045,105.275,52.642,26.426,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488412,2.502609,1.654864,0.937908,0.276769,-0.005970,0.326872,0.107321,121.270180,0.000237,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007060416_2a7,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
40,06:04:57,2025-10-07,g34p_dark,mrk,,109,,,-0.020319,2.923970,-0.020461,-0.179850,2.032612,2.037107,2.809853,0.777241,22.423861,22.374378,30.930017,0.441786,7.500000,PSF-00438_20251007060457_cd3,109.742760,631.815063,0.826306,0.000000,0.000000,0.000000,0.5,0.80,0.009023,1.000000,65.38,65.53,24.62,22.94,22.94,90.85,157.0,156.7,0.2,0,4.049,05:54:45,2025-10-07,0.11,1,-0.000,-0.028,-0.019,78.611,60.647,30.238,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487902,2.501964,1.657874,0.937967,0.276864,-0.018449,0.330040,0.107326,109.742760,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007060457_cd3,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
41,06:05:26,2025-10-07,g34p_dark,mrk,,111,,,-0.018642,2.920730,-0.018762,-0.150632,2.039048,2.042823,2.749243,0.710195,22.485416,22.443871,30.261007,0.441786,7.500000,PSF-00438_20251007060526_13f,119.414810,638.551025,0.812991,0.000000,0.000000,0.000000,0.5,0.80,0.010817,1.000000,65.54,65.66,24.64,22.58,22.58,90.85,156.6,156.7,-0.1,0,4.048,06:05:09,2025-10-07,0.11,1,-0.005,0.024,0.010,103.900,53.019,27.050,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488073,2.502161,1.654477,0.938088,0.276726,-0.022584,0.332392,0.107331,119.414810,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007060526_13f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
42,06:05:53,2025-10-07,g34p_dark,mrk,,118,,,-0.024935,2.921149,-0.025150,-0.215823,2.029232,2.034639,2.788152,0.758919,22.396755,22.337240,30.691217,0.441786,7.500000,PSF-00438_20251007060553_051,109.654427,577.536438,0.810134,0.000000,0.000000,0.000000,0.5,0.80,0.008331,1.000000,65.23,65.40,24.63,22.81,22.81,90.85,156.6,156.7,-0.1,0,4.048,06:05:09,2025-10-07,0.11,1,0.045,-0.015,-0.013,41.595,85.178,42.377,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487742,2.501759,1.654914,0.938118,0.276745,-0.019994,0.334380,0.107324,109.654427,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007060553_051,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
43,06:06:30,2025-10-07,g34p_dark,mrk,,107,,,0.000208,2.921920,0.000208,0.003116,2.024998,2.024920,3.346897,1.321899,22.288849,22.289709,36.840214,0.441786,7.500000,PSF-00438_20251007060630_4b6,92.681412,452.041992,0.794972,0.000000,0.000000,0.000000,0.5,0.80,0.007669,1.000000,65.15,65.15,24.62,25.86,25.86,90.85,156.7,155.9,0.5,0,4.018,06:05:09,2025-10-07,0.11,1,-0.001,0.026,0.035,6.095,3.274,1.091,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487417,2.501660,1.655720,0.936098,0.276908,0.014640,0.337174,0.107323,91.633560,0.000238,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007060630_4b6,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
44,06:07:36,2025-10-07,g34p_dark,mrk,,70S-P2-C3-DIOL-2-112,68100,,-0.007881,2.921190,-0.007902,-0.106092,2.027097,2.029755,3.211635,1.184538,22.341211,22.311956,35.349987,0.441786,7.500000,PSF-00438_20251007060736_4c3,110.160828,576.369507,0.808871,0.000000,0.000000,0.000000,0.5,0.80,0.007418,1.000000,65.33,65.42,24.59,25.17,25.17,90.85,156.6,156.7,-0.0,0,4.045,06:05:09,2025-10-07,0.11,1,0.006,0.018,0.025,7.114,93.916,58.306,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487770,2.501902,1.654957,0.938002,0.277226,0.007007,0.342321,0.107322,110.160828,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007060736_4c3,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
45,06:09:42,2025-10-07,g34p_dark,mrk,,97,,,0.036109,2.922529,0.035669,0.539626,2.046790,2.033288,3.380259,1.333469,22.379604,22.528215,37.205189,0.441786,7.500000,PSF-00438_20251007060942_941,77.404617,301.678070,0.743420,0.000000,0.000000,0.000000,0.5,0.80,0.009418,1.000000,66.15,65.71,24.54,26.03,26.03,90.85,156.8,-18.0,111.5,0,4.043,06:05:09,2025-10-07,0.11,1,0.010,0.025,0.067,-3.727,37.776,53.242,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488161,2.502977,1.656360,0.569604,0.277733,0.017424,0.351895,0.107329,77.404617,0.000238,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007060942_941,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
46,06:10:22,2025-10-07,g34p_dark,mrk,,106,,,-0.014496,2.921068,-0.014568,-0.195807,2.019127,2.024034,3.205148,1.186020,22.277994,22.223989,35.278198,0.441786,7.500000,PSF-00438_20251007061022_189,90.301392,278.984772,0.676321,0.000000,0.000000,0.000000,0.5,0.80,0.008138,1.000000,65.30,65.46,24.53,25.13,25.13,90.85,156.6,-17.0,110.8,0,4.041,06:05:09,2025-10-07,0.11,1,-0.002,-0.006,0.012,16.061,-25.503,7.824,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487839,2.501877,1.654830,0.571329,0.277868,0.007281,0.354911,0.107328,90.301392,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007061022_189,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
47,06:11:21,2025-10-07,g34p_dark,mrk,,120,,,0.000057,2.922078,0.000057,0.000669,2.039148,2.039132,3.075157,1.036009,22.443987,22.444172,33.847149,0.441786,7.500000,PSF-00438_20251007061121_363,132.015823,606.271851,0.782250,0.000000,0.000000,0.000000,0.5,0.80,0.008044,1.000000,65.99,65.99,24.52,24.44,24.44,90.85,156.7,156.7,0.0,0,4.039,06:05:09,2025-10-07,0.11,1,-0.007,-0.016,-0.012,13.043,122.122,61.105,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488531,2.502782,1.655886,0.938017,0.277995,-0.000470,0.359467,0.107324,132.015823,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251007061121_363,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
