SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
7,14:37:46,2025-10-10,g34p_light_v2,mrk,,,18593,,0.134470,2.922011,0.128554,4.433998,2.132148,2.020952,5.148967,3.016819,22.182362,23.402878,56.516068,0.441786,7.500000,PSF-00438_20251010143746_06a,0.000000,0.000000,0.000000,96.997978,131.861191,0.264393,0.5,0.80,180.427521,1.000000,44.16,41.85,32.20,33.34,33.34,91.11,156.7,156.7,0.0,1706,4.011,14:27:41,2025-10-10,1.58,0,-0.002,0.001,0.055,-6.853,0.411,69.678,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,124.057533,25,-5.458714,122.908112,124.058006,-1.149895,2.455065,2.470104,1.655817,0.938108,0.205145,0.014071,0.289454,1.642012,96.997978,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010143746_06a,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
8,14:42:04,2025-10-10,g34p_light_v2,mrk,,,18443,,0.014599,2.922278,0.014526,0.524477,1.958860,1.945685,5.120308,3.161448,21.357571,21.502190,56.205051,0.441786,7.500000,PSF-00438_20251010144204_23e,0.000000,0.000000,0.000000,64.493538,101.195663,0.362685,0.5,0.80,168.049530,1.000000,41.67,41.39,31.72,33.24,33.24,91.10,156.8,-17.5,111.2,1158,4.005,14:37:59,2025-10-10,0.11,1,-0.009,-0.020,-9999.000,58.554,42.693,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,98.879456,25,-1.588404,99.392654,98.925056,0.467598,2.454538,2.468823,1.656096,0.570345,0.208986,0.018605,0.311553,1.149336,64.947723,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010144204_23e,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
9,14:45:26,2025-10-10,g34p_light_v2,mrk,,,41286,,0.057984,2.922105,0.056856,1.305270,1.961694,1.928906,3.984581,2.022888,21.176413,21.536366,43.744545,0.441786,7.500000,PSF-00438_20251010144526_d12,0.000000,0.000000,0.000000,132.720703,478.196381,0.722456,0.5,0.80,30.062267,1.000000,41.88,41.18,31.66,28.84,28.84,91.09,156.8,157.2,-0.3,104,4.001,14:37:59,2025-10-10,0.11,1,-0.000,0.025,-0.042,0.269,56.380,103.057,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,478.196381,25,16.731550,497.900604,502.113983,-4.213379,2.454268,2.469121,1.655915,0.939330,0.209502,-0.033484,0.328858,0.200881,132.720703,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010144526_d12,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
10,14:51:58,2025-10-10,g34p_light_v2,mrk,,31,18701,,0.099191,2.921660,0.095934,1.928318,1.921353,1.872880,3.695679,1.774326,20.562790,21.094988,40.575737,0.441786,7.500000,PSF-00438_20251010145158_e8e,0.000000,0.000000,0.000000,230.936050,296.781586,0.221865,0.5,0.80,109.070290,1.000000,41.57,40.52,31.43,27.55,27.55,91.08,156.7,156.9,-0.1,1229,3.993,14:37:59,2025-10-10,0.11,1,0.021,0.086,0.063,-11.345,127.858,185.918,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,282.052521,25,-13.893747,272.212036,276.920593,-4.708557,2.453427,2.468747,1.655449,0.938524,0.211437,-0.045724,0.357586,1.212884,230.936050,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010145158_e8e,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
11,14:54:10,2025-10-10,g34p_light_v2,mrk,,26,43445,,0.008894,2.920630,0.008867,0.208198,1.828915,1.823673,3.899996,2.071080,20.025011,20.082579,42.824272,0.441786,7.500000,PSF-00438_20251010145410_a7e,0.000000,0.000000,0.000000,126.487610,266.692261,0.525717,0.5,0.80,62.380531,1.000000,40.32,40.20,31.10,28.47,28.47,91.07,156.6,-11.0,107.0,297,3.989,14:52:11,2025-10-10,0.35,0,0.003,0.040,0.009,103.932,52.345,25.489,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,262.251007,25,-3.007305,261.663788,262.393341,-0.729553,2.453073,2.466795,1.654372,0.581546,0.214213,-0.030998,0.366172,0.374153,126.487610,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010145410_a7e,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
12,14:57:10,2025-10-10,g34p_light_v2,mrk,,,69146,,0.063639,2.923382,0.062283,2.180547,1.915746,1.861018,4.982964,3.067218,20.437664,21.038687,54.722820,0.441786,7.500000,PSF-00438_20251010145710_c18,0.000000,0.000000,0.000000,101.194382,130.638000,0.225383,0.5,0.80,120.392197,1.000000,42.81,41.58,30.86,32.75,32.75,91.06,156.9,157.4,-0.3,1335,3.981,14:52:11,2025-10-10,0.35,0,0.028,0.044,0.021,5.890,94.838,47.349,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,125.624657,25,-3.589628,124.521729,125.506660,-0.984932,2.454979,2.470224,1.657255,0.939766,0.216210,0.023142,0.379402,1.308599,101.194382,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010145710_c18,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
13,15:01:06,2025-10-10,g34p_light_v2,mrk,,16,49813,,0.123746,2.921686,0.118718,2.854171,1.997082,1.925411,4.112958,2.115876,21.143555,21.930590,45.165699,0.441786,7.500000,PSF-00438_20251010150106_b7c,0.000000,0.000000,0.000000,239.135025,435.859375,0.451348,0.5,0.80,235.210541,1.000000,44.32,42.73,30.98,29.39,29.39,91.06,156.7,157.1,-0.2,1303,3.981,14:52:11,2025-10-10,0.35,0,0.002,0.000,0.038,1.006,17.040,47.265,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,409.345856,25,-20.369476,401.409027,406.741394,-5.332367,2.456496,2.472245,1.655476,0.939041,0.215203,-0.018803,0.397295,1.279279,239.135025,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010150106_b7c,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
14,15:04:33,2025-10-10,g34p_light_v2,mrk,,22,26931,,0.123570,2.923145,0.118558,3.031381,2.012093,1.936084,4.259971,2.247878,21.263678,22.098469,46.786518,0.441786,7.500000,PSF-00438_20251010150433_bbe,0.000000,0.000000,0.000000,199.759842,332.016693,0.398344,0.5,0.80,53.020496,1.000000,45.03,43.33,30.83,30.00,30.00,91.05,156.9,157.5,-0.4,333,3.976,14:52:11,2025-10-10,0.35,0,-0.002,-0.009,0.034,-42.719,223.533,111.427,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,332.016693,25,0.481169,334.910980,332.704529,2.206451,2.457320,2.473224,1.657005,0.940198,0.216432,-0.009837,0.410641,0.406638,199.759842,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010150433_bbe,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
15,15:08:05,2025-10-10,g34p_light_v2,mrk,,,47574,,0.110308,2.920860,0.106294,2.886320,2.033516,1.961028,4.418464,2.384948,21.536499,22.332592,48.524689,0.441786,7.500000,PSF-00438_20251010150805_ad1,0.000000,0.000000,0.000000,199.280975,316.426483,0.370214,0.5,0.80,186.209686,1.000000,45.53,43.91,30.82,30.64,30.64,91.06,156.6,157.2,-0.4,1257,3.971,15:04:48,2025-10-10,0.16,1,0.012,0.015,0.002,71.093,80.764,127.042,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,287.613617,25,-24.315426,272.366180,281.667786,-9.301605,2.458101,2.474164,1.654612,0.939375,0.216516,-0.002112,0.424734,1.238460,199.280975,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010150805_ad1,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
16,15:10:23,2025-10-10,g34p_light_v2,mrk,,,47574,,0.145265,2.922422,0.138386,3.133965,2.041649,1.963028,4.035385,1.993736,21.553791,22.417044,44.308006,0.441786,7.500000,PSF-00438_20251010151023_388,0.000000,0.000000,0.000000,140.604980,278.910645,0.495878,0.5,0.80,150.705078,1.000000,45.65,43.89,30.85,29.06,29.06,91.08,156.8,157.3,-0.3,760,3.968,15:04:48,2025-10-10,0.16,1,0.005,-0.055,0.060,-2.390,33.607,123.081,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,260.329132,25,-12.909539,257.288940,260.456573,-3.167633,2.458076,2.474319,1.656248,0.939623,0.216314,-0.021115,0.433711,0.790783,140.604980,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010151023_388,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
17,15:12:44,2025-10-10,g34p_light_v2,mrk,,,63720,,0.050378,2.923209,0.049525,1.398920,1.944724,1.909619,4.426928,2.482203,20.970772,21.356283,48.614967,0.441786,7.500000,PSF-00438_20251010151244_09a,0.000000,0.000000,0.000000,238.501663,305.288788,0.218767,0.5,0.80,89.518417,1.000000,43.11,42.33,31.00,30.67,30.67,91.06,156.9,-11.3,107.2,1023,3.965,15:04:48,2025-10-10,0.16,1,0.012,0.039,0.042,6.197,63.169,138.023,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,292.871826,25,-11.803215,283.527008,288.416199,-4.889191,2.455955,2.470866,1.657073,0.581017,0.215028,-0.003821,0.441916,1.027549,238.501663,0.000247,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010151244_09a,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
18,15:16:00,2025-10-10,g34p_light_v2,mrk,,14,24735,,0.054434,2.922893,0.053439,1.427723,1.973562,1.937735,4.322388,2.348826,21.278946,21.672367,47.465645,0.441786,7.500000,PSF-00438_20251010151600_6e7,0.000000,0.000000,0.000000,215.529083,310.237335,0.305277,0.5,0.80,105.394676,1.000000,43.44,42.66,31.12,30.25,30.25,91.06,156.8,157.2,-0.2,863,3.925,15:04:48,2025-10-10,0.16,1,0.002,-0.022,0.000,-13.536,122.757,173.736,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,283.301361,25,-25.722479,262.281769,273.467285,-11.185516,2.456363,2.471291,1.656741,0.939345,0.213993,-0.010284,0.452075,0.883725,215.529083,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010151600_6e7,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
19,15:19:23,2025-10-10,g34p_light_v2,mrk,,19,13696,,0.023675,2.921402,0.023485,0.625189,1.977430,1.961725,4.317590,2.340160,21.544519,21.716991,47.417645,0.441786,7.500000,PSF-00438_20251010151923_62b,0.000000,0.000000,0.000000,167.516113,307.183868,0.454672,0.5,0.80,65.633598,1.000000,42.55,42.21,31.52,30.23,30.23,91.05,156.7,157.1,-0.3,361,3.956,15:16:15,2025-10-10,0.31,0,-0.002,-0.022,-0.021,38.155,51.511,130.391,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,298.357849,25,-6.579618,296.597961,297.778351,-1.180389,2.455683,2.469793,1.655178,0.939090,0.210649,-0.015350,0.463083,0.431942,167.516113,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010151923_62b,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
20,15:23:20,2025-10-10,g34p_light_v2,mrk,,12,13437,,0.025195,2.921410,0.024979,0.815922,1.959186,1.938686,4.822631,2.863445,21.291611,21.516745,52.964512,0.441786,7.500000,PSF-00438_20251010152320_32f,0.000000,0.000000,0.000000,138.935211,195.813004,0.290470,0.5,0.80,90.051300,1.000000,41.69,41.25,31.72,32.18,32.18,91.05,156.7,53.4,65.9,775,3.951,15:16:15,2025-10-10,0.31,0,-0.005,-0.013,-0.031,4.082,32.649,22.511,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,187.629105,25,-6.010964,185.211182,187.220383,-2.009201,2.454354,2.468584,1.655187,0.702139,0.209025,0.005647,0.474726,0.804510,140.843872,0.000243,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010152320_32f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
21,15:26:26,2025-10-10,g34p_light_v2,mrk,,17,44943,,0.024577,2.921885,0.024372,0.921743,1.932299,1.909140,5.240686,3.308388,20.964987,21.219301,57.549961,0.441786,7.500000,PSF-00438_20251010152626_70b,0.000000,0.000000,0.000000,199.250931,254.174149,0.216085,0.5,0.80,121.463303,1.000000,40.92,40.43,31.80,33.65,33.65,91.06,156.7,157.3,-0.3,1405,3.948,15:16:15,2025-10-10,0.31,0,-0.001,0.000,0.011,-0.108,24.301,162.453,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,245.331284,25,-6.413761,243.463760,245.005737,-1.541977,2.453229,2.467522,1.655685,0.939491,0.208331,0.022754,0.484274,1.371440,199.250931,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010152626_70b,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
22,15:29:41,2025-10-10,g34p_light_v2,mrk,,24,15400,,-0.020270,2.921088,-0.020412,-0.561799,1.894019,1.908147,4.314597,2.420578,20.957020,20.801851,47.386860,0.441786,7.500000,PSF-00438_20251010152941_d7e,0.000000,0.000000,0.000000,277.003876,453.246521,0.388845,0.5,0.80,103.594650,1.000000,39.78,40.08,31.95,30.22,30.22,91.05,156.6,157.0,-0.2,666,3.942,15:26:40,2025-10-10,-0.25,0,-0.004,0.031,0.004,149.648,194.139,96.669,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,439.950226,25,-10.527389,436.500549,438.197723,-1.697174,2.452733,2.466706,1.654850,0.938827,0.207165,-0.020634,0.494631,0.706450,277.003876,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010152941_d7e,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
23,15:32:50,2025-10-10,g34p_light_v2,mrk,,32,32060,,0.111802,2.922221,0.107682,2.348547,1.978012,1.919064,3.899558,1.921546,21.078718,21.726189,42.832161,0.441786,7.500000,PSF-00438_20251010153250_cfc,0.000000,0.000000,0.000000,151.826263,335.511169,0.547478,0.5,0.80,112.408081,1.000000,41.38,40.15,32.02,28.47,28.47,91.04,156.8,156.7,0.0,513,3.910,15:26:40,2025-10-10,-0.25,0,0.095,0.046,-9999.000,18.611,138.910,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,322.430145,25,-8.897977,324.031219,322.791595,1.239624,2.452814,2.468864,1.656036,0.938055,0.206601,-0.042132,0.503136,0.569049,151.826263,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010153250_cfc,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
24,15:36:50,2025-10-10,g34p_light_v2,mrk,,20,31059,,-0.021184,2.923132,-0.021338,-0.633626,1.932214,1.948112,4.539175,2.606961,21.400887,21.226238,49.864872,0.441786,7.500000,PSF-00438_20251010153650_77a,0.000000,0.000000,0.000000,130.448334,212.319733,0.385604,0.5,0.80,105.667313,1.000000,39.80,40.13,32.29,31.11,31.11,91.03,156.9,29.4,81.3,685,3.899,15:26:40,2025-10-10,-0.25,0,-0.001,-0.032,-0.009,16.127,69.926,86.670,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,212.319733,25,0.541315,215.201492,213.093536,2.107956,2.452734,2.466664,1.656993,0.655172,0.204395,-0.014191,0.514973,0.723574,130.448334,0.000247,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010153650_77a,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
25,15:38:40,2025-10-10,g34p_light_v2,mrk,,20,31059,,0.041676,2.922608,0.041091,1.338064,1.946114,1.912534,4.800406,2.854291,21.010971,21.379879,52.736931,0.441786,7.500000,PSF-00438_20251010153840_413,0.000000,0.000000,0.000000,131.799820,207.062744,0.363479,0.5,0.80,23.420420,1.000000,40.03,39.34,32.32,32.09,32.09,91.03,156.8,2.2,98.6,161,3.932,15:37:03,2025-10-10,0.18,1,0.006,0.009,0.030,-7.617,1.234,124.928,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,202.216034,25,-3.395520,201.233627,202.208878,-0.975250,2.451663,2.466390,1.656442,0.604980,0.204187,-0.002606,0.519269,0.252208,134.890793,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251010153840_413,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
